timestamp_ms,target_rpm,measured_rpm,pwm_duty,current_amps,load_torque
2850,200.0,212.57190476991752,26.53277552484582,0.5477447013449981,0.01
2860,200.0,212.4209018731283,26.51548386593903,0.5473929534767316,0.01
2870,200.0,212.26393610138817,26.49880428232326,0.5470583931386683,0.01
2880,200.0,212.10136552671892,26.482730080003282,0.5467407096860649,0.01
2890,200.0,211.93354049790457,26.46725425044819,0.5464395881604244,0.01
2900,200.0,211.76080359672108,26.452369488313924,0.5461547097331703,0.01
2910,200.0,211.58348960285812,26.438068208801354,0.5458857521369349,0.01
2920,200.0,211.40192546725376,26.424342564647066,0.545632390084508,0.01
2930,200.0,211.21643029356315,26.41118446274447,0.5453942956755048,0.01
2940,200.0,211.02731532748714,26.398585580393295,0.5451711387908244,0.01
2950,200.0,210.8348839536877,26.38653738117589,0.5449625874749732,0.01
2960,200.0,210.6394317000205,26.37503113045921,0.5447683083063393,0.01
2970,200.0,210.44124624881832,26.36405791052168,0.5445879667555114,0.01
2980,200.0,210.24060745496104,26.353608635304624,0.5444212275317428,0.01
2990,200.0,210.03778737047264,26.343674064788097,0.54426775491767,0.01
3000,200.0,209.8330502753876,26.33424481899157,0.5441272130923983,0.01
3010,200.0,209.6266527146336,26.325311391600007,0.5439992664430786,0.01
3020,200.0,209.41884354068043,26.3168641632163,0.5438835798651016,0.01
3030,200.0,209.2098639617089,26.30889341424146,0.5437798190510451,0.01
3040,200.0,208.99994759505745,26.301389337383917,0.5436876507685094,0.01
3050,200.0,208.78932052570786,26.29434204979998,0.5436067431269904,0.01
3060,200.0,208.57820136957523,26.287741604867463,0.5435367658339352,0.01
3070,200.0,208.36680134137194,26.28157800359488,0.5434773904401361,0.01
3080,200.0,208.15532432681917,26.27584120566888,0.5434282905746217,0.01
3090,200.0,207.94396695898294,26.270521140142726,0.5433891421692042,0.01
3100,200.0,207.73291869851752,26.26560771576896,0.5433596236728514,0.01
3110,200.0,207.52236191760156,26.26109083097956,0.5433394162560509,0.01
3120,200.0,207.3124719873577,26.256960383517033,0.543328204005339,0.01
3130,200.0,207.10341736855017,26.253206279720313,0.5433256741081705,0.01
3140,200.0,206.89535970535988,26.249818443469106,0.5433315170283017,0.01
3150,200.0,206.68845392204005,26.246786824791016,0.5433454266718759,0.01
3160,200.0,206.48284832226062,26.244101408135467,0.5433671005443832,0.01
3170,200.0,206.27868469095353,26.241752220318915,0.5433962398986852,0.01
3180,200.0,206.07609839847603,26.23972933814584,0.5434325498742869,0.01
3190,200.0,205.87521850691303,26.238022895710163,0.5434757396280424,0.01
3200,200.0,205.67616787834396,26.23662309138193,0.5435255224564854,0.01
3210,200.0,205.47906328490507,26.235520194484064,0.5435816159099682,0.01
3220,200.0,205.28401552048103,26.234704551664304,0.5436437418988025,0.01
3230,200.0,205.09112951386516,26.23416659296737,0.5437116267915914,0.01
3240,200.0,204.90050444323222,26.233896837612548,0.543785001505941,0.01
3250,200.0,204.71223385177083,26.233885899482075,0.5438636015917458,0.01
3260,200.0,204.52640576432876,26.23412449232552,0.5439471673072338,0.01
3270,200.0,204.34310280492704,26.234603434685752,0.5440354436879644,0.01
3280,200.0,204.16240231500453,26.235313654551867,0.5441281806089698,0.01
3290,200.0,203.98437647225782,26.236246193744684,0.5442251328402271,0.01
3300,200.0,203.8090924099467,26.237392212040348,0.5443260600956494,0.01
3310,200.0,203.6366123365383,26.23874299103769,0.5444307270757871,0.01
3320,200.0,203.46699365556898,26.240289937775014,0.5445389035044221,0.01
3330,200.0,203.30028908560575,26.242024588101962,0.5446503641592445,0.01
3340,200.0,203.13654678019338,26.243938609812194,0.544764888896792,0.01
3350,200.0,202.9758104476785,26.24602380554258,0.5448822626718404,0.01
3360,200.0,202.81811947080476,26.24827211544466,0.5450022755514216,0.01
3370,200.0,202.66350902597782,26.250675619634055,0.545124722723652,0.01
3380,200.0,202.51201020210237,26.253226540423622,0.5452494045015502,0.01
3390,200.0,202.3636501188982,26.255917244346037,0.5453761263220188,0.01
3400,200.0,202.2184520446051,26.25874024397148,0.5455046987401647,0.01
3410,200.0,202.07643551299063,26.261688199526223,0.5456349374191329,0.01
3420,200.0,201.937616439579,26.26475392031765,0.5457666631156216,0.01
3430,200.0,201.80200723702183,26.267930365971463,0.5458997016612482,0.01
3440,200.0,201.66961692953643,26.27121064748666,0.5460338839399332,0.01
3450,200.0,201.54045126633983,26.27458802811381,0.5461690458614641,0.01
3460,200.0,201.41451283401074,26.278055924062244,0.5463050283314012,0.01
3470,200.0,201.291801167715,26.2816079050416,0.5464416772174849,0.01
3480,200.0,201.17231286123337,26.285237694643214,0.5465788433127015,0.01
3490,200.0,201.0560416757335,26.288939170566742,0.5467163822951582,0.01
3500,200.0,200.94297864723225,26.292706364697338,0.5468541546849234,0.01
3510,200.0,200.83311219269584,26.296533463038767,0.5469920257979773,0.01
3520,200.0,200.72642821473033,26.300414805507582,0.54712986569742,0.01
3530,200.0,200.62291020481686,26.304344885593622,0.5472675491420793,0.01
3540,200.0,200.5225393450489,26.308318349891923,0.5474049555326628,0.01
3550,200.0,200.42529460833265,26.31232999751107,0.5475419688555846,0.01
3560,200.0,200.33115285701345,26.316374779363006,0.5476784776246097,0.01
3570,200.0,200.24008893989475,26.32044779733915,0.5478143748204408,0.01
3580,200.0,200.1520757876179,26.324544303377756,0.5479495578283824,0.01
3590,200.0,200.06708450637475,26.328659698427163,0.5480839283742045,0.01
3600,200.0,199.98508446992665,26.332789531309714,0.5482173924583325,0.01
3610,200.0,199.90604340990646,26.336929497490914,0.54834986028848,0.01
3620,200.0,199.82992750438262,26.341075437758338,0.5484812462108468,0.01
3630,200.0,199.75670146466612,26.345223336814833,0.5486114686399927,0.01
3640,200.0,199.68632862034417,26.349369321790242,0.5487404499875004,0.01
3650,200.0,199.61877100252653,26.353509660676075,0.5488681165895377,0.01
3660,200.0,199.5539894252918,26.357640760687225,0.5489943986334224,0.01
3670,200.0,199.49194356532422,26.361759166554954,0.5491192300832959,0.01
3680,200.0,199.43259203973255,26.36586155875507,0.5492425486050025,0.01
3690,200.0,199.37589248204537,26.369944751675337,0.5493642954902745,0.01
3700,200.0,199.3218016163783,26.374005691725934,0.5494844155803162,0.01
3710,200.0,199.27027532977093,26.37804145539676,0.5496028571888791,0.01
3720,200.0,199.22126874269304,26.38204924726527,0.5497195720249155,0.01
3730,200.0,199.17473627772102,26.386026397958428,0.5498345151148992,0.01
3740,200.0,199.1306317263873,26.38997036207234,0.5499476447248945,0.01
3750,200.0,199.08890831420715,26.393878716052935,0.5500589222824538,0.01
3760,200.0,199.04951876388878,26.397749156041076,0.5501683122984237,0.01
3770,200.0,199.01241535673398,26.401579495685347,0.5502757822887314,0.01
3780,200.0,198.97754999223793,26.405367663925674,0.5503813026962281,0.01
3790,200.0,198.9448742458984,26.409111702750852,0.5504848468126525,0.01
3800,200.0,198.9143394252454,26.41280976493301,0.5505863907007899,0.01
3810,200.0,198.88589662410422,26.41646011174186,0.550685913116884,0.01
3820,200.0,198.8594967751051,26.420061110641605,0.5507833954333674,0.01
3830,200.0,198.83509070045486,26.423611232973208,0.5508788215619692,0.01
3840,200.0,198.81262916098595,26.427109051624683,0.5509721778772556,0.01
3850,200.0,198.79206290349995,26.43055323869198,0.5510634531406615,0.01
3860,200.0,198.77334270642376,26.433942563132945,0.5511526384250591,0.01
3870,200.0,198.75641942379653,26.437275888416714,0.5512397270399196,0.01
3880,200.0,198.74124402760745,26.440552170170953,0.5513247144571125,0.01
3890,200.0,198.72776764850497,26.443770453829064,0.5514075982373852,0.01
3900,200.0,198.71594161489787,26.44692987227962,0.5514883779575721,0.01
3910,200.0,198.70571749047116,26.450029643520015,0.5515670551385665,0.01
3920,200.0,198.69704711013824,26.453069068316385,0.5516436331741005,0.01
3930,200.0,198.68988261445347,26.456047527871718,0.5517181172603631,0.01
3940,200.0,198.68417648250835,26.45896448150396,0.551790514326497,0.01
3950,200.0,198.67988156333587,26.46181946433591,0.5518608329659997,0.01
3960,200.0,198.67695110584742,26.464612084998638,0.5519290833690675,0.01
