run,timestamp_ms,target_rpm,measured_rpm,error_rpm,PI_output,pwm_duty,motor_current,encoder_count,state,fault_flags
1,3810,100.0,100.27,-0.27,5.6,5.6,0.02,9540,3,0
1,3820,100.0,100.27,-0.27,5.56,5.56,0.02,9564,3,0
1,3830,100.0,96.26,3.74,8.13,8.13,0.051,9590,3,0
1,3840,100.0,104.28,-4.28,3.48,3.48,-0.006,9614,3,0
1,3850,100.0,96.26,3.74,8.05,8.05,0.05,9640,3,0
1,3860,100.0,104.28,-4.28,3.4,3.4,-0.007,9664,3,0
1,3870,100.0,96.26,3.74,7.97,7.97,0.049,9689,3,0
1,3880,100.0,100.27,-0.27,5.92,5.92,0.024,9715,3,0
1,3890,100.0,104.28,-4.28,3.28,3.28,-0.008,9739,3,0
1,3900,100.0,96.26,3.74,7.85,7.85,0.048,9764,3,0
1,3910,100.0,100.27,-0.27,5.8,5.8,0.022,9789,3,0
1,3920,100.0,100.27,-0.27,5.76,5.76,0.022,9814,3,0
1,3930,100.0,100.27,-0.27,5.72,5.72,0.021,9839,3,0
1,3940,100.0,100.27,-0.27,5.68,5.68,0.021,9864,3,0
1,3950,100.0,100.27,-0.27,5.64,5.64,0.021,9889,3,0
1,3960,100.0,100.27,-0.27,5.6,5.6,0.02,9913,3,0
1,3970,100.0,96.26,3.74,8.17,8.17,0.051,9939,3,0
1,3980,100.0,104.28,-4.28,3.52,3.52,-0.006,9963,3,0
1,3990,100.0,96.26,3.74,8.09,8.09,0.05,9989,3,0
1,4000,100.0,104.28,-4.28,3.44,3.44,-0.007,10013,3,0
1,4010,100.0,96.26,3.74,8.01,8.01,0.049,10039,3,0
1,4020,100.0,104.28,-4.28,3.36,3.36,-0.007,10063,3,0
1,4030,100.0,96.26,3.74,7.93,7.93,0.049,10088,3,0
1,4040,100.0,100.27,-0.27,5.88,5.88,0.023,10114,3,0
1,4050,100.0,104.28,-4.28,3.24,3.24,-0.009,10138,3,0
1,4060,100.0,96.26,3.74,7.81,7.81,0.048,10163,3,0
1,4070,100.0,100.27,-0.27,5.76,5.76,0.022,10188,3,0
1,4080,100.0,100.27,-0.27,5.72,5.72,0.022,10213,3,0
1,4090,100.0,100.27,-0.27,5.68,5.68,0.021,10238,3,0
1,4100,100.0,100.27,-0.27,5.64,5.64,0.021,10262,3,0
1,4110,100.0,96.26,3.74,8.21,8.21,0.052,10288,3,0
1,4120,100.0,104.28,-4.28,3.56,3.56,-0.005,10313,3,0
1,4130,100.0,100.27,-0.27,5.52,5.52,0.019,10337,3,0
1,4140,100.0,96.26,3.74,8.09,8.09,0.05,10363,3,0
1,4150,100.0,104.28,-4.28,3.44,3.44,-0.007,10387,3,0
1,4160,100.0,96.26,3.74,8.01,8.01,0.05,10412,3,0
1,4170,100.0,100.27,-0.27,5.96,5.96,0.024,10438,3,0
1,4180,100.0,104.28,-4.28,3.32,3.32,-0.008,10462,3,0
1,4190,100.0,96.26,3.74,7.89,7.89,0.048,10487,3,0
1,4200,100.0,100.27,-0.27,5.84,5.84,0.023,10512,3,0
1,4210,100.0,100.27,-0.27,5.8,5.8,0.022,10537,3,0
1,4220,100.0,100.27,-0.27,5.76,5.76,0.022,10562,3,0
1,4230,100.0,100.27,-0.27,5.72,5.72,0.021,10587,3,0
1,4240,100.0,100.27,-0.27,5.68,5.68,0.021,10612,3,0
1,4250,100.0,100.27,-0.27,5.64,5.64,0.021,10637,3,0
1,4260,100.0,100.27,-0.27,5.6,5.6,0.02,10662,3,0
1,4270,100.0,100.27,-0.27,5.56,5.56,0.02,10687,3,0
1,4280,100.0,100.27,-0.27,5.52,5.52,0.02,10711,3,0
1,4290,100.0,96.26,3.74,8.09,8.09,0.05,10737,3,0
1,4300,100.0,104.28,-4.28,3.44,3.44,-0.006,10761,3,0
1,4310,100.0,96.26,3.74,8.01,8.01,0.05,10786,3,0
1,4320,100.0,100.27,-0.27,5.96,5.96,0.024,10812,3,0
1,4330,100.0,104.28,-4.28,3.32,3.32,-0.008,10836,3,0
1,4340,100.0,96.26,3.74,7.89,7.89,0.048,10861,3,0
1,4350,100.0,100.27,-0.27,5.84,5.84,0.023,10886,3,0
1,4360,100.0,100.27,-0.27,5.8,5.8,0.022,10911,3,0
1,4370,100.0,100.27,-0.27,5.76,5.76,0.022,10936,3,0
1,4380,100.0,100.27,-0.27,5.72,5.72,0.021,10961,3,0
1,4390,100.0,100.27,-0.27,5.68,5.68,0.021,10986,3,0
1,4400,100.0,100.27,-0.27,5.64,5.64,0.021,11011,3,0
1,4410,100.0,100.27,-0.27,5.6,5.6,0.02,11036,3,0
1,4420,100.0,100.27,-0.27,5.56,5.56,0.02,11060,3,0
1,4430,100.0,96.26,3.74,8.13,8.13,0.051,11086,3,0
1,4440,100.0,104.28,-4.28,3.48,3.48,-0.006,11110,3,0
1,4450,100.0,96.26,3.74,8.05,8.05,0.05,11136,3,0
1,4460,100.0,104.28,-4.28,3.4,3.4,-0.007,11160,3,0
1,4470,100.0,96.26,3.74,7.97,7.97,0.049,11185,3,0
1,4480,100.0,100.27,-0.27,5.92,5.92,0.024,11210,3,0
1,4490,100.0,100.27,-0.27,5.88,5.88,0.023,11236,3,0
1,4500,100.0,104.28,-4.28,3.24,3.24,-0.009,11260,3,0
1,4510,100.0,96.26,3.74,7.81,7.81,0.047,11285,3,0
1,4520,100.0,100.27,-0.27,5.76,5.76,0.022,11310,3,0
1,4530,100.0,100.27,-0.27,5.72,5.72,0.022,11335,3,0
1,4540,100.0,100.27,-0.27,5.68,5.68,0.021,11360,3,0
1,4550,100.0,100.27,-0.27,5.64,5.64,0.021,11385,3,0
1,4560,100.0,100.27,-0.27,5.6,5.6,0.02,11409,3,0
1,4570,100.0,96.26,3.74,8.17,8.17,0.051,11435,3,0
1,4580,100.0,104.28,-4.28,3.52,3.52,-0.006,11459,3,0
1,4590,100.0,96.26,3.74,8.09,8.09,0.05,11485,3,0
1,4600,100.0,104.28,-4.28,3.44,3.44,-0.007,11509,3,0
1,4610,100.0,96.26,3.74,8.01,8.01,0.049,11535,3,0
1,4620,100.0,104.28,-4.28,3.36,3.36,-0.007,11559,3,0
1,4630,100.0,96.26,3.74,7.93,7.93,0.049,11584,3,0
1,4640,100.0,100.27,-0.27,5.88,5.88,0.023,11609,3,0
1,4650,100.0,100.27,-0.27,5.84,5.84,0.023,11634,3,0
1,4660,100.0,100.27,-0.27,5.8,5.8,0.022,11660,3,0
1,4670,100.0,104.28,-4.28,3.16,3.16,-0.01,11684,3,0
1,4680,100.0,96.26,3.74,7.73,7.73,0.047,11709,3,0
1,4690,100.0,100.27,-0.27,5.68,5.68,0.021,11734,3,0
1,4700,100.0,100.27,-0.27,5.64,5.64,0.021,11758,3,0
1,4710,100.0,96.26,3.74,8.21,8.21,0.052,11784,3,0
1,4720,100.0,104.28,-4.28,3.56,3.56,-0.005,11809,3,0
1,4730,100.0,100.27,-0.27,5.52,5.52,0.019,11833,3,0
1,4740,100.0,96.26,3.74,8.09,8.09,0.05,11859,3,0
1,4750,100.0,104.28,-4.28,3.44,3.44,-0.007,11883,3,0
1,4760,100.0,96.26,3.74,8.01,8.01,0.05,11908,3,0
1,4770,100.0,100.27,-0.27,5.96,5.96,0.024,11934,3,0
1,4780,100.0,104.28,-4.28,3.32,3.32,-0.008,11958,3,0
1,4790,100.0,96.26,3.74,7.89,7.89,0.048,11983,3,0
1,4800,100.0,100.27,-0.27,5.84,5.84,0.023,12008,3,0
1,4810,100.0,100.27,-0.27,5.8,5.8,0.022,12033,3,0
1,4820,100.0,100.27,-0.27,5.76,5.76,0.022,12058,3,0
1,4830,100.0,100.27,-0.27,5.72,5.72,0.021,12083,3,0
1,4840,100.0,100.27,-0.27,5.68,5.68,0.021,12108,3,0
1,4850,100.0,100.27,-0.27,5.64,5.64,0.021,12133,3,0
1,4860,100.0,100.27,-0.27,5.6,5.6,0.02,12158,3,0
1,4870,100.0,100.27,-0.27,5.56,5.56,0.02,12183,3,0
1,4880,100.0,100.27,-0.27,5.52,5.52,0.02,12207,3,0
1,4890,100.0,96.26,3.74,8.09,8.09,0.05,12232,3,0
1,4900,100.0,100.27,-0.27,6.04,6.04,0.025,12258,3,0
1,4910,100.0,104.28,-4.28,3.4,3.4,-0.007,12282,3,0
1,4920,100.0,96.26,3.74,7.97,7.97,0.049,12308,3,0
1,4930,100.0,104.28,-4.28,3.32,3.32,-0.008,12332,3,0
1,4940,100.0,96.26,3.74,7.89,7.89,0.048,12357,3,0
1,4950,100.0,100.27,-0.27,5.84,5.84,0.023,12382,3,0
1,4960,100.0,100.27,-0.27,5.8,5.8,0.022,12407,3,0
1,4970,100.0,100.27,-0.27,5.76,5.76,0.022,12432,3,0
1,4980,100.0,100.27,-0.27,5.72,5.72,0.021,12457,3,0
1,4990,100.0,100.27,-0.27,5.68,5.68,0.021,12482,3,0
2,0,100.0,0.0,100.0,65.0,65.0,0.78,14,3,0
2,10,100.0,56.15,43.85,43.5,43.5,0.495,38,3,0
2,20,100.0,96.26,3.74,24.01,24.01,0.242,68,3,0
2,30,100.0,120.32,-20.32,8.93,8.93,0.052,98,3,0
2,40,100.0,120.32,-20.32,5.88,5.88,0.014,127,3,0
2,50,100.0,116.31,-16.31,5.44,5.44,0.009,156,3,0
2,60,100.0,116.31,-16.31,2.99,2.99,-0.019,185,3,0
2,70,100.0,116.31,-16.31,0.55,0.55,-0.047,211,3,0
2,80,100.0,104.28,-4.28,5.92,5.92,0.021,238,3,0
2,90,100.0,108.29,-8.29,2.67,2.67,-0.018,263,3,0
2,100,100.0,100.27,-0.27,6.64,6.64,0.031,289,3,0
2,110,100.0,104.28,-4.28,4.0,4.0,-0.001,314,3,0
2,120,100.0,100.27,-0.27,5.96,5.96,0.024,340,3,0
2,130,100.0,104.28,-4.28,3.32,3.32,-0.008,364,3,0
2,140,100.0,96.26,3.74,7.89,7.89,0.048,389,3,0
2,150,100.0,100.27,-0.27,5.84,5.84,0.023,414,3,0
2,160,100.0,100.27,-0.27,5.8,5.8,0.022,439,3,0
2,170,100.0,100.27,-0.27,5.76,5.76,0.022,464,3,0
2,180,100.0,100.27,-0.27,5.72,5.72,0.021,489,3,0
2,190,100.0,100.27,-0.27,5.68,5.68,0.021,514,3,0
2,200,100.0,100.27,-0.27,5.64,5.64,0.021,539,3,0
2,210,100.0,100.27,-0.27,5.6,5.6,0.02,564,3,0
2,220,100.0,100.27,-0.27,5.56,5.56,0.02,589,3,0
2,230,100.0,100.27,-0.27,5.52,5.52,0.019,614,3,0
2,240,100.0,100.27,-0.27,5.48,5.48,0.019,638,3,0
2,250,100.0,96.26,3.74,8.05,8.05,0.05,663,3,0
2,260,100.0,100.27,-0.27,6.0,6.0,0.024,688,3,0
2,270,100.0,100.27,-0.27,5.96,5.96,0.024,714,3,0
2,280,100.0,104.28,-4.28,3.32,3.32,-0.008,738,3,0
2,290,100.0,96.26,3.74,7.89,7.89,0.048,763,3,0
2,300,100.0,100.27,-0.27,5.84,5.84,0.023,788,3,0
2,310,100.0,100.27,-0.27,5.8,5.8,0.022,813,3,0
2,320,100.0,100.27,-0.27,5.76,5.76,0.022,838,3,0
2,330,100.0,100.27,-0.27,5.72,5.72,0.021,863,3,0
2,340,100.0,100.27,-0.27,5.68,5.68,0.021,888,3,0
2,350,100.0,100.27,-0.27,5.64,5.64,0.021,913,3,0
2,360,100.0,100.27,-0.27,5.6,5.6,0.02,938,3,0
2,370,100.0,100.27,-0.27,5.56,5.56,0.02,963,3,0
2,380,100.0,100.27,-0.27,5.52,5.52,0.02,987,3,0
2,390,100.0,96.26,3.74,8.09,8.09,0.05,1012,3,0
2,400,100.0,100.27,-0.27,6.04,6.04,0.025,1038,3,0
2,410,100.0,104.28,-4.28,3.4,3.4,-0.007,1062,3,0
2,420,100.0,96.26,3.74,7.97,7.97,0.049,1087,3,0
2,430,100.0,100.27,-0.27,5.92,5.92,0.024,1113,3,0
2,440,100.0,104.28,-4.28,3.28,3.28,-0.008,1137,3,0
2,450,100.0,96.26,3.74,7.85,7.85,0.048,1162,3,0
2,460,100.0,100.27,-0.27,5.8,5.8,0.022,1187,3,0
2,470,100.0,100.27,-0.27,5.76,5.76,0.022,1212,3,0
2,480,100.0,100.27,-0.27,5.72,5.72,0.021,1237,3,0
2,490,100.0,100.27,-0.27,5.68,5.68,0.021,1262,3,0
2,500,100.0,100.27,-0.27,5.64,5.64,0.021,1287,3,0
2,510,100.0,100.27,-0.27,5.6,5.6,0.02,1312,3,0
2,520,100.0,100.27,-0.27,5.56,5.56,0.02,1336,3,0
2,530,100.0,96.26,3.74,8.13,8.13,0.051,1362,3,0
2,540,100.0,104.28,-4.28,3.48,3.48,-0.006,1386,3,0
2,550,100.0,96.26,3.74,8.05,8.05,0.05,1411,3,0
2,560,100.0,100.27,-0.27,6.0,6.0,0.024,1437,3,0
2,570,100.0,104.28,-4.28,3.36,3.36,-0.007,1461,3,0
2,580,100.0,96.26,3.74,7.93,7.93,0.049,1486,3,0
2,590,100.0,100.27,-0.27,5.88,5.88,0.023,1512,3,0
2,600,100.0,104.28,-4.28,3.24,3.24,-0.009,1536,3,0
2,610,100.0,96.26,3.74,7.81,7.81,0.047,1561,3,0
2,620,100.0,100.27,-0.27,5.76,5.76,0.022,1586,3,0
2,630,100.0,100.27,-0.27,5.72,5.72,0.022,1611,3,0
2,640,100.0,100.27,-0.27,5.68,5.68,0.021,1636,3,0
2,650,100.0,100.27,-0.27,5.64,5.64,0.021,1660,3,0
2,660,100.0,96.26,3.74,8.21,8.21,0.052,1686,3,0
2,670,100.0,104.28,-4.28,3.56,3.56,-0.005,1711,3,0
2,680,100.0,100.27,-0.27,5.52,5.52,0.019,1735,3,0
2,690,100.0,96.26,3.74,8.09,8.09,0.05,1761,3,0
2,700,100.0,104.28,-4.28,3.44,3.44,-0.007,1785,3,0
2,710,100.0,96.26,3.74,8.01,8.01,0.05,1811,3,0
2,720,100.0,104.28,-4.28,3.36,3.36,-0.007,1835,3,0
2,730,100.0,96.26,3.74,7.93,7.93,0.049,1860,3,0
2,740,100.0,100.27,-0.27,5.88,5.88,0.023,1885,3,0
2,750,100.0,100.27,-0.27,5.84,5.84,0.023,1910,3,0
2,760,100.0,100.27,-0.27,5.8,5.8,0.022,1935,3,0
2,770,100.0,100.27,-0.27,5.76,5.76,0.022,1960,3,0
2,780,100.0,100.27,-0.27,5.72,5.72,0.021,1985,3,0
2,790,100.0,100.27,-0.27,5.68,5.68,0.021,2010,3,0
2,800,100.0,100.27,-0.27,5.64,5.64,0.021,2035,3,0
2,810,100.0,100.27,-0.27,5.6,5.6,0.02,2060,3,0
2,820,100.0,100.27,-0.27,5.56,5.56,0.02,2085,3,0
2,830,100.0,100.27,-0.27,5.52,5.52,0.02,2109,3,0
2,840,100.0,96.26,3.74,8.09,8.09,0.05,2135,3,0
2,850,100.0,104.28,-4.28,3.44,3.44,-0.006,2159,3,0
2,860,100.0,96.26,3.74,8.01,8.01,0.05,2184,3,0
2,870,100.0,100.27,-0.27,5.96,5.96,0.024,2210,3,0
2,880,100.0,104.28,-4.28,3.32,3.32,-0.008,2234,3,0
2,890,100.0,96.26,3.74,7.89,7.89,0.048,2259,3,0
2,900,100.0,100.27,-0.27,5.84,5.84,0.023,2284,3,0
2,910,100.0,100.27,-0.27,5.8,5.8,0.022,2309,3,0
2,920,100.0,100.27,-0.27,5.76,5.76,0.022,2334,3,0
2,930,100.0,100.27,-0.27,5.72,5.72,0.021,2359,3,0
2,940,100.0,100.27,-0.27,5.68,5.68,0.021,2384,3,0
2,950,100.0,100.27,-0.27,5.64,5.64,0.021,2409,3,0
2,960,100.0,100.27,-0.27,5.6,5.6,0.02,2434,3,0
2,970,100.0,100.27,-0.27,5.56,5.56,0.02,2459,3,0
2,980,100.0,100.27,-0.27,5.52,5.52,0.02,2483,3,0
2,990,100.0,96.26,3.74,8.09,8.09,0.05,2508,3,0
2,1000,100.0,100.27,-0.27,6.04,6.04,0.025,2534,3,0
2,1010,100.0,104.28,-4.28,3.4,3.4,-0.007,2558,3,0
2,1020,100.0,96.26,3.74,7.97,7.97,0.049,2583,3,0
2,1030,100.0,100.27,-0.27,5.92,5.92,0.024,2609,3,0
2,1040,100.0,104.28,-4.28,3.28,3.28,-0.008,2633,3,0
2,1050,100.0,96.26,3.74,7.85,7.85,0.048,2658,3,0
2,1060,100.0,100.27,-0.27,5.8,5.8,0.022,2683,3,0
2,1070,100.0,100.27,-0.27,5.76,5.76,0.022,2708,3,0
2,1080,100.0,100.27,-0.27,5.72,5.72,0.021,2733,3,0
2,1090,100.0,100.27,-0.27,5.68,5.68,0.021,2758,3,0
2,1100,100.0,100.27,-0.27,5.64,5.64,0.021,2783,3,0
2,1110,100.0,100.27,-0.27,5.6,5.6,0.02,2807,3,0
2,1120,100.0,96.26,3.74,8.17,8.17,0.051,2833,3,0
2,1130,100.0,104.28,-4.28,3.52,3.52,-0.006,2858,3,0
2,1140,100.0,100.27,-0.27,5.48,5.48,0.019,2882,3,0
2,1150,100.0,96.26,3.74,8.05,8.05,0.05,2907,3,0
2,1160,100.0,100.27,-0.27,6.0,6.0,0.024,2933,3,0
2,1170,100.0,104.28,-4.28,3.36,3.36,-0.007,2957,3,0
2,1180,100.0,96.26,3.74,7.93,7.93,0.049,2982,3,0
2,1190,100.0,100.27,-0.27,5.88,5.88,0.023,3007,3,0
2,1200,100.0,100.27,-0.27,5.84,5.84,0.023,3033,3,0
2,1210,100.0,104.28,-4.28,3.2,3.2,-0.009,3057,3,0
2,1220,100.0,96.26,3.74,7.77,7.77,0.047,3082,3,0
2,1230,100.0,100.27,-0.27,5.72,5.72,0.022,3107,3,0
2,1240,100.0,100.27,-0.27,5.68,5.68,0.021,3132,3,0
2,1250,100.0,100.27,-0.27,5.64,5.64,0.021,3156,3,0
2,1260,100.0,96.26,3.74,8.21,8.21,0.052,3182,3,0
2,1270,100.0,104.28,-4.28,3.56,3.56,-0.005,3207,3,0
2,1280,100.0,100.27,-0.27,5.52,5.52,0.019,3231,3,0
2,1290,100.0,96.26,3.74,8.09,8.09,0.05,3257,3,0
2,1300,100.0,104.28,-4.28,3.44,3.44,-0.007,3281,3,0
2,1310,100.0,96.26,3.74,8.01,8.01,0.05,3306,3,0
2,1320,100.0,100.27,-0.27,5.96,5.96,0.024,3332,3,0
2,1330,100.0,104.28,-4.28,3.32,3.32,-0.008,3356,3,0
2,1340,100.0,96.26,3.74,7.89,7.89,0.048,3381,3,0
2,1350,100.0,100.27,-0.27,5.84,5.84,0.023,3406,3,0
2,1360,100.0,100.27,-0.27,5.8,5.8,0.022,3431,3,0
2,1370,100.0,100.27,-0.27,5.76,5.76,0.022,3456,3,0
2,1380,100.0,100.27,-0.27,5.72,5.72,0.021,3481,3,0
2,1390,100.0,100.27,-0.27,5.68,5.68,0.021,3506,3,0
2,1400,100.0,100.27,-0.27,5.64,5.64,0.021,3531,3,0
2,1410,100.0,100.27,-0.27,5.6,5.6,0.02,3556,3,0
2,1420,100.0,100.27,-0.27,5.56,5.56,0.02,3581,3,0
2,1430,100.0,100.27,-0.27,5.52,5.52,0.02,3605,3,0
2,1440,100.0,96.26,3.74,8.09,8.09,0.05,3631,3,0
2,1450,100.0,104.28,-4.28,3.44,3.44,-0.006,3655,3,0
2,1460,100.0,96.26,3.74,8.01,8.01,0.05,3680,3,0
2,1470,100.0,100.27,-0.27,5.96,5.96,0.024,3706,3,0
2,1480,100.0,104.28,-4.28,3.32,3.32,-0.008,3730,3,0
2,1490,100.0,96.26,3.74,7.89,7.89,0.048,3755,3,0
2,1500,100.0,100.27,-0.27,5.84,5.84,0.023,3780,3,0
2,1510,100.0,100.27,-0.27,5.8,5.8,0.022,3805,3,0
2,1520,100.0,100.27,-0.27,5.76,5.76,0.022,3830,3,0
2,1530,100.0,100.27,-0.27,5.72,5.72,0.021,3855,3,0
2,1540,100.0,100.27,-0.27,5.68,5.68,0.021,3880,3,0
2,1550,100.0,100.27,-0.27,5.64,5.64,0.021,3905,3,0
2,1560,100.0,100.27,-0.27,5.6,5.6,0.02,3930,3,0
2,1570,100.0,100.27,-0.27,5.56,5.56,0.02,3954,3,0
2,1580,100.0,96.26,3.74,8.13,8.13,0.051,3980,3,0
2,1590,100.0,104.28,-4.28,3.48,3.48,-0.006,4004,3,0
2,1600,100.0,96.26,3.74,8.05,8.05,0.05,4030,3,0
2,1610,100.0,104.28,-4.28,3.4,3.4,-0.007,4054,3,0
2,1620,100.0,96.26,3.74,7.97,7.97,0.049,4079,3,0
2,1630,100.0,100.27,-0.27,5.92,5.92,0.024,4105,3,0
2,1640,100.0,104.28,-4.28,3.28,3.28,-0.008,4129,3,0
2,1650,100.0,96.26,3.74,7.85,7.85,0.048,4154,3,0
2,1660,100.0,100.27,-0.27,5.8,5.8,0.022,4179,3,0
2,1670,100.0,100.27,-0.27,5.76,5.76,0.022,4204,3,0
2,1680,100.0,100.27,-0.27,5.72,5.72,0.021,4229,3,0
2,1690,100.0,100.27,-0.27,5.68,5.68,0.021,4254,3,0
2,1700,100.0,100.27,-0.27,5.64,5.64,0.021,4279,3,0
2,1710,100.0,100.27,-0.27,5.6,5.6,0.02,4303,3,0
2,1720,100.0,96.26,3.74,8.17,8.17,0.051,4329,3,0
2,1730,100.0,104.28,-4.28,3.52,3.52,-0.006,4353,3,0
2,1740,100.0,96.26,3.74,8.09,8.09,0.05,4379,3,0
2,1750,100.0,104.28,-4.28,3.44,3.44,-0.007,4403,3,0
2,1760,100.0,96.26,3.74,8.01,8.01,0.049,4429,3,0
2,1770,100.0,104.28,-4.28,3.36,3.36,-0.007,4453,3,0
2,1780,100.0,96.26,3.74,7.93,7.93,0.049,4478,3,0
2,1790,100.0,100.27,-0.27,5.88,5.88,0.023,4503,3,0
2,1800,100.0,100.27,-0.27,5.84,5.84,0.023,4529,3,0
2,1810,100.0,104.28,-4.28,3.2,3.2,-0.009,4553,3,0
2,1820,100.0,96.26,3.74,7.77,7.77,0.047,4578,3,0
2,1830,100.0,100.27,-0.27,5.72,5.72,0.022,4603,3,0
2,1840,100.0,100.27,-0.27,5.68,5.68,0.021,4628,3,0
2,1850,100.0,100.27,-0.27,5.64,5.64,0.021,4652,3,0
2,1860,100.0,96.26,3.74,8.21,8.21,0.052,4678,3,0
2,1870,100.0,104.28,-4.28,3.56,3.56,-0.005,4703,3,0
2,1880,100.0,100.27,-0.27,5.52,5.52,0.019,4727,3,0
2,1890,100.0,96.26,3.74,8.09,8.09,0.05,4753,3,0
2,1900,100.0,104.28,-4.28,3.44,3.44,-0.007,4777,3,0
2,1910,100.0,96.26,3.74,8.01,8.01,0.05,4802,3,0
2,1920,100.0,100.27,-0.27,5.96,5.96,0.024,4828,3,0
2,1930,100.0,104.28,-4.28,3.32,3.32,-0.008,4852,3,0
2,1940,100.0,96.26,3.74,7.89,7.89,0.048,4877,3,0
2,1950,100.0,100.27,-0.27,5.84,5.84,0.023,4902,3,0
2,1960,100.0,100.27,-0.27,5.8,5.8,0.022,4927,3,0
2,1970,100.0,100.27,-0.27,5.76,5.76,0.022,4952,3,0
2,1980,100.0,100.27,-0.27,5.72,5.72,0.021,4977,3,0
2,1990,100.0,100.27,-0.27,5.68,5.68,0.021,5002,3,0
2,2000,100.0,100.27,-0.27,5.64,5.64,0.021,5027,3,0
2,2010,100.0,100.27,-0.27,5.6,5.6,0.02,5052,3,0
2,2020,100.0,100.27,-0.27,5.56,5.56,0.02,5077,3,0
2,2030,100.0,100.27,-0.27,5.52,5.52,0.02,5101,3,0
2,2040,100.0,96.26,3.74,8.09,8.09,0.05,5127,3,0
2,2050,100.0,104.28,-4.28,3.44,3.44,-0.006,5151,3,0
2,2060,100.0,96.26,3.74,8.01,8.01,0.05,5176,3,0
2,2070,100.0,100.27,-0.27,5.96,5.96,0.024,5201,3,0
2,2080,100.0,100.27,-0.27,5.92,5.92,0.023,5227,3,0
2,2090,100.0,104.28,-4.28,3.28,3.28,-0.008,5251,3,0
2,2100,100.0,96.26,3.74,7.85,7.85,0.048,5276,3,0
2,2110,100.0,100.27,-0.27,5.8,5.8,0.022,5301,3,0
2,2120,100.0,100.27,-0.27,5.76,5.76,0.022,5326,3,0
2,2130,100.0,100.27,-0.27,5.72,5.72,0.021,5351,3,0
2,2140,100.0,100.27,-0.27,5.68,5.68,0.021,5376,3,0
2,2150,100.0,100.27,-0.27,5.64,5.64,0.021,5401,3,0
2,2160,100.0,100.27,-0.27,5.6,5.6,0.02,5426,3,0
2,2170,100.0,100.27,-0.27,5.56,5.56,0.02,5450,3,0
2,2180,100.0,96.26,3.74,8.13,8.13,0.051,5476,3,0
2,2190,100.0,104.28,-4.28,3.48,3.48,-0.006,5500,3,0
2,2200,100.0,96.26,3.74,8.05,8.05,0.05,5526,3,0
2,2210,100.0,104.28,-4.28,3.4,3.4,-0.007,5550,3,0
2,2220,100.0,96.26,3.74,7.97,7.97,0.049,5575,3,0
2,2230,100.0,100.27,-0.27,5.92,5.92,0.024,5600,3,0
2,2240,100.0,100.27,-0.27,5.88,5.88,0.023,5626,3,0
2,2250,100.0,104.28,-4.28,3.24,3.24,-0.009,5650,3,0
2,2260,100.0,96.26,3.74,7.81,7.81,0.047,5675,3,0
2,2270,100.0,100.27,-0.27,5.76,5.76,0.022,5700,3,0
2,2280,100.0,100.27,-0.27,5.72,5.72,0.022,5725,3,0
2,2290,100.0,100.27,-0.27,5.68,5.68,0.021,5750,3,0
2,2300,100.0,100.27,-0.27,5.64,5.64,0.021,5775,3,0
2,2310,100.0,100.27,-0.27,5.6,5.6,0.02,5799,3,0
2,2320,100.0,96.26,3.74,8.17,8.17,0.051,5825,3,0
2,2330,100.0,104.28,-4.28,3.52,3.52,-0.006,5849,3,0
2,2340,100.0,96.26,3.74,8.09,8.09,0.05,5875,3,0
2,2350,100.0,104.28,-4.28,3.44,3.44,-0.007,5899,3,0
2,2360,100.0,96.26,3.74,8.01,8.01,0.049,5925,3,0
2,2370,100.0,104.28,-4.28,3.36,3.36,-0.007,5949,3,0
2,2380,100.0,96.26,3.74,7.93,7.93,0.049,5974,3,0
2,2390,100.0,100.27,-0.27,5.88,5.88,0.023,5999,3,0
2,2400,100.0,100.27,-0.27,5.84,5.84,0.023,6024,3,0
2,2410,100.0,100.27,-0.27,5.8,5.8,0.022,6050,3,0
2,2420,100.0,104.28,-4.28,3.16,3.16,-0.01,6074,3,0
2,2430,100.0,96.26,3.74,7.73,7.73,0.047,6099,3,0
2,2440,100.0,100.27,-0.27,5.68,5.68,0.021,6124,3,0
2,2450,100.0,100.27,-0.27,5.64,5.64,0.021,6148,3,0
2,2460,100.0,96.26,3.74,8.21,8.21,0.052,6174,3,0
2,2470,100.0,104.28,-4.28,3.56,3.56,-0.005,6199,3,0
2,2480,100.0,100.27,-0.27,5.52,5.52,0.019,6223,3,0
2,2490,100.0,96.26,3.74,8.09,8.09,0.05,6248,3,0
2,2500,100.0,100.27,-0.27,6.04,6.04,0.025,6274,3,0
2,2510,100.0,104.28,-4.28,3.4,3.4,-0.007,6298,3,0
2,2520,100.0,96.26,3.74,7.97,7.97,0.049,6324,3,0
2,2530,100.0,104.28,-4.28,3.32,3.32,-0.008,6348,3,0
2,2540,100.0,96.26,3.74,7.89,7.89,0.048,6373,3,0
2,2550,100.0,100.27,-0.27,5.84,5.84,0.023,6398,3,0
2,2560,100.0,100.27,-0.27,5.8,5.8,0.022,6423,3,0
2,2570,100.0,100.27,-0.27,5.76,5.76,0.022,6448,3,0
2,2580,100.0,100.27,-0.27,5.72,5.72,0.021,6473,3,0
2,2590,100.0,100.27,-0.27,5.68,5.68,0.021,6498,3,0
2,2600,100.0,100.27,-0.27,5.64,5.64,0.021,6523,3,0
2,2610,100.0,100.27,-0.27,5.6,5.6,0.02,6548,3,0
