run_id,load_level_id,timestamp_ms,target_rpm,raw_encoder_count,raw_speed_rpm,filtered_speed_rpm,pwm_duty_percent,current_a,applied_force_n,estimated_external_torque_nm,disturbance_state,system_state,fault_flags
3,L1,5040,150.0,18865,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,5050,150.0,18902,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,5060,150.0,18939,148.4,149.73,14.52,0.103,0.25,0.0025,1,3,0
3,L1,5070,150.0,18977,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,5080,150.0,19015,152.41,151.07,11.79,0.071,0.25,0.0025,1,3,0
3,L1,5090,150.0,19051,144.39,149.73,16.64,0.13,0.25,0.0025,1,3,0
3,L1,5100,150.0,19089,152.41,149.73,12.27,0.076,0.25,0.0025,1,3,0
3,L1,5110,150.0,19127,152.41,149.73,11.91,0.072,0.25,0.0025,1,3,0
3,L1,5120,150.0,19164,148.4,151.07,14.16,0.1,0.25,0.0025,1,3,0
3,L1,5130,150.0,19201,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5140,150.0,19239,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,5150,150.0,19276,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,5160,150.0,19313,148.4,149.73,14.52,0.104,0.25,0.0025,1,3,0
3,L1,5170,150.0,19351,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,5180,150.0,19388,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5190,150.0,19426,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,5200,150.0,19463,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,5210,150.0,19501,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,5220,150.0,19538,148.4,149.73,14.16,0.1,0.25,0.0025,1,3,0
3,L1,5230,150.0,19575,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5240,150.0,19612,148.4,148.4,14.64,0.105,0.25,0.0025,1,3,0
3,L1,5250,150.0,19650,152.41,149.73,12.27,0.076,0.25,0.0025,1,3,0
3,L1,5260,150.0,19688,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,5270,150.0,19725,148.4,151.07,14.16,0.1,0.25,0.0025,1,3,0
3,L1,5280,150.0,19762,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5290,150.0,19800,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,5300,150.0,19837,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,5310,150.0,19874,148.4,149.73,14.52,0.103,0.25,0.0025,1,3,0
3,L1,5320,150.0,19912,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,5330,150.0,19949,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5340,150.0,19987,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,5350,150.0,20024,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,5360,150.0,20062,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,5370,150.0,20099,148.4,149.73,14.16,0.1,0.25,0.0025,1,3,0
3,L1,5380,150.0,20136,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5390,150.0,20174,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,5400,150.0,20211,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,5410,150.0,20248,148.4,149.73,14.52,0.104,0.25,0.0025,1,3,0
3,L1,5420,150.0,20286,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,5430,150.0,20323,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5440,150.0,20361,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,5450,150.0,20398,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,5460,150.0,20435,148.4,149.73,14.52,0.103,0.25,0.0025,1,3,0
3,L1,5470,150.0,20473,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,5480,150.0,20511,152.41,151.07,11.79,0.071,0.25,0.0025,1,3,0
3,L1,5490,150.0,20548,148.4,151.07,14.04,0.099,0.25,0.0025,1,3,0
3,L1,5500,150.0,20585,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,5510,150.0,20622,148.4,148.4,14.52,0.104,0.25,0.0025,1,3,0
3,L1,5520,150.0,20660,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,5530,150.0,20697,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5540,150.0,20735,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,5550,150.0,20772,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,5560,150.0,20809,148.4,149.73,14.52,0.103,0.25,0.0025,1,3,0
3,L1,5570,150.0,20847,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,5580,150.0,20884,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5590,150.0,20922,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,5600,150.0,20959,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,5610,150.0,20997,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,5620,150.0,21034,148.4,149.73,14.16,0.1,0.25,0.0025,1,3,0
3,L1,5630,150.0,21071,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5640,150.0,21108,148.4,148.4,14.64,0.105,0.25,0.0025,1,3,0
3,L1,5650,150.0,21146,152.41,149.73,12.27,0.076,0.25,0.0025,1,3,0
3,L1,5660,150.0,21184,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,5670,150.0,21221,148.4,151.07,14.16,0.1,0.25,0.0025,1,3,0
3,L1,5680,150.0,21258,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5690,150.0,21296,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,5700,150.0,21333,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,5710,150.0,21371,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,5720,150.0,21408,148.4,149.73,14.16,0.1,0.25,0.0025,1,3,0
3,L1,5730,150.0,21445,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5740,150.0,21482,148.4,148.4,14.64,0.105,0.25,0.0025,1,3,0
3,L1,5750,150.0,21520,152.41,149.73,12.27,0.076,0.25,0.0025,1,3,0
3,L1,5760,150.0,21558,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,5770,150.0,21595,148.4,151.07,14.16,0.1,0.25,0.0025,1,3,0
3,L1,5780,150.0,21632,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5790,150.0,21670,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,5800,150.0,21707,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,5810,150.0,21744,148.4,149.73,14.52,0.103,0.25,0.0025,1,3,0
3,L1,5820,150.0,21782,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,5830,150.0,21819,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5840,150.0,21857,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,5850,150.0,21894,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,5860,150.0,21932,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,5870,150.0,21969,148.4,149.73,14.16,0.1,0.25,0.0025,1,3,0
3,L1,5880,150.0,22006,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5890,150.0,22043,148.4,148.4,14.64,0.105,0.25,0.0025,1,3,0
3,L1,5900,150.0,22081,152.41,149.73,12.27,0.076,0.25,0.0025,1,3,0
3,L1,5910,150.0,22119,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,5920,150.0,22156,148.4,151.07,14.16,0.1,0.25,0.0025,1,3,0
3,L1,5930,150.0,22193,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,5940,150.0,22231,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,5950,150.0,22268,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,5960,150.0,22305,148.4,149.73,14.52,0.103,0.25,0.0025,1,3,0
3,L1,5970,150.0,22343,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,5980,150.0,22381,152.41,151.07,11.79,0.071,0.25,0.0025,1,3,0
3,L1,5990,150.0,22417,144.39,149.73,16.64,0.13,0.25,0.0025,1,3,0
3,L1,6000,150.0,22455,152.41,149.73,12.27,0.076,0.25,0.0025,1,3,0
3,L1,6010,150.0,22493,152.41,149.73,11.91,0.072,0.25,0.0025,1,3,0
3,L1,6020,150.0,22530,148.4,151.07,14.16,0.1,0.25,0.0025,1,3,0
3,L1,6030,150.0,22567,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6040,150.0,22605,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6050,150.0,22642,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6060,150.0,22679,148.4,149.73,14.52,0.104,0.25,0.0025,1,3,0
3,L1,6070,150.0,22717,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,6080,150.0,22754,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6090,150.0,22792,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6100,150.0,22829,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6110,150.0,22867,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,6120,150.0,22904,148.4,149.73,14.16,0.1,0.25,0.0025,1,3,0
3,L1,6130,150.0,22941,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6140,150.0,22978,148.4,148.4,14.64,0.105,0.25,0.0025,1,3,0
3,L1,6150,150.0,23016,152.41,149.73,12.27,0.076,0.25,0.0025,1,3,0
3,L1,6160,150.0,23054,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,6170,150.0,23091,148.4,151.07,14.16,0.1,0.25,0.0025,1,3,0
3,L1,6180,150.0,23128,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6190,150.0,23166,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6200,150.0,23203,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6210,150.0,23240,148.4,149.73,14.52,0.103,0.25,0.0025,1,3,0
3,L1,6220,150.0,23278,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,6230,150.0,23315,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6240,150.0,23353,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6250,150.0,23390,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6260,150.0,23428,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,6270,150.0,23465,148.4,149.73,14.16,0.1,0.25,0.0025,1,3,0
3,L1,6280,150.0,23502,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6290,150.0,23540,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6300,150.0,23577,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6310,150.0,23614,148.4,149.73,14.52,0.104,0.25,0.0025,1,3,0
3,L1,6320,150.0,23652,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,6330,150.0,23689,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6340,150.0,23727,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6350,150.0,23764,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6360,150.0,23802,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,6370,150.0,23839,148.4,149.73,14.16,0.1,0.25,0.0025,1,3,0
3,L1,6380,150.0,23876,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6390,150.0,23913,148.4,148.4,14.64,0.105,0.25,0.0025,1,3,0
3,L1,6400,150.0,23951,152.41,149.73,12.27,0.076,0.25,0.0025,1,3,0
3,L1,6410,150.0,23989,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,6420,150.0,24026,148.4,151.07,14.16,0.1,0.25,0.0025,1,3,0
3,L1,6430,150.0,24063,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6440,150.0,24101,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6450,150.0,24138,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6460,150.0,24175,148.4,149.73,14.52,0.103,0.25,0.0025,1,3,0
3,L1,6470,150.0,24213,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,6480,150.0,24250,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6490,150.0,24288,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6500,150.0,24325,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6510,150.0,24363,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,6520,150.0,24400,148.4,149.73,14.16,0.1,0.25,0.0025,1,3,0
3,L1,6530,150.0,24437,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6540,150.0,24475,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6550,150.0,24512,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6560,150.0,24549,148.4,149.73,14.52,0.104,0.25,0.0025,1,3,0
3,L1,6570,150.0,24587,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,6580,150.0,24624,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6590,150.0,24662,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6600,150.0,24699,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6610,150.0,24736,148.4,149.73,14.52,0.103,0.25,0.0025,1,3,0
3,L1,6620,150.0,24774,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,6630,150.0,24812,152.41,151.07,11.79,0.071,0.25,0.0025,1,3,0
3,L1,6640,150.0,24848,144.39,149.73,16.64,0.13,0.25,0.0025,1,3,0
3,L1,6650,150.0,24886,152.41,149.73,12.27,0.076,0.25,0.0025,1,3,0
3,L1,6660,150.0,24924,152.41,149.73,11.91,0.072,0.25,0.0025,1,3,0
3,L1,6670,150.0,24961,148.4,151.07,14.16,0.1,0.25,0.0025,1,3,0
3,L1,6680,150.0,24998,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6690,150.0,25036,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6700,150.0,25073,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6710,150.0,25110,148.4,149.73,14.52,0.104,0.25,0.0025,1,3,0
3,L1,6720,150.0,25148,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,6730,150.0,25185,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6740,150.0,25223,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6750,150.0,25260,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6760,150.0,25298,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,6770,150.0,25335,148.4,149.73,14.16,0.1,0.25,0.0025,1,3,0
3,L1,6780,150.0,25372,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6790,150.0,25410,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6800,150.0,25447,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6810,150.0,25484,148.4,149.73,14.52,0.104,0.25,0.0025,1,3,0
3,L1,6820,150.0,25522,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,6830,150.0,25559,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6840,150.0,25597,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6850,150.0,25634,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6860,150.0,25671,148.4,149.73,14.52,0.103,0.25,0.0025,1,3,0
3,L1,6870,150.0,25709,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,6880,150.0,25746,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6890,150.0,25784,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6900,150.0,25821,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6910,150.0,25859,152.41,151.07,11.91,0.072,0.25,0.0025,1,3,0
3,L1,6920,150.0,25896,148.4,149.73,14.16,0.1,0.25,0.0025,1,3,0
3,L1,6930,150.0,25933,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6940,150.0,25971,152.41,149.73,12.03,0.073,0.25,0.0025,1,3,0
3,L1,6950,150.0,26008,148.4,149.73,14.28,0.101,0.25,0.0025,1,3,0
3,L1,6960,150.0,26045,148.4,149.73,14.52,0.104,0.25,0.0025,1,3,0
3,L1,6970,150.0,26083,152.41,149.73,12.15,0.075,0.25,0.0025,1,3,0
3,L1,6980,150.0,26120,148.4,149.73,14.4,0.102,0.25,0.0025,1,3,0
3,L1,6990,150.0,26158,152.41,151.07,12.03,0.073,0.25,0.0025,1,3,0
3,L1,7000,150.0,26195,148.4,149.73,14.28,0.101,0.0,0.0,2,3,0
3,L1,7010,150.0,26234,156.42,152.41,9.3,0.039,0.0,0.0,2,3,0
3,L1,7020,150.0,26273,156.42,153.74,8.34,0.027,0.0,0.0,2,3,0
3,L1,7030,150.0,26311,152.41,155.08,9.99,0.047,0.0,0.0,2,3,0
3,L1,7040,150.0,26350,156.42,155.08,7.02,0.011,0.0,0.0,2,3,0
3,L1,7050,150.0,26388,152.41,153.74,8.66,0.032,0.0,0.0,2,3,0
3,L1,7060,150.0,26426,152.41,153.74,8.3,0.028,0.0,0.0,2,3,0
3,L1,7070,150.0,26464,152.41,152.41,7.94,0.024,0.0,0.0,2,3,0
3,L1,7080,150.0,26502,152.41,152.41,7.58,0.02,0.0,0.0,2,3,0
3,L1,7090,150.0,26539,148.4,151.07,9.83,0.047,0.0,0.0,2,3,0
3,L1,7100,150.0,26577,152.41,151.07,7.46,0.018,0.0,0.0,2,3,0
3,L1,7110,150.0,26614,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7120,150.0,26651,148.4,149.73,9.95,0.048,0.0,0.0,2,3,0
3,L1,7130,150.0,26689,152.41,149.73,7.58,0.02,0.0,0.0,2,3,0
3,L1,7140,150.0,26727,152.41,151.07,7.22,0.016,0.0,0.0,2,3,0
3,L1,7150,150.0,26764,148.4,151.07,9.47,0.044,0.0,0.0,2,3,0
3,L1,7160,150.0,26801,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7170,150.0,26839,152.41,149.73,7.34,0.017,0.0,0.0,2,3,0
3,L1,7180,150.0,26876,148.4,149.73,9.59,0.045,0.0,0.0,2,3,0
3,L1,7190,150.0,26913,148.4,149.73,9.83,0.047,0.0,0.0,2,3,0
3,L1,7200,150.0,26951,152.41,149.73,7.46,0.018,0.0,0.0,2,3,0
3,L1,7210,150.0,26988,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7220,150.0,27025,148.4,149.73,9.95,0.049,0.0,0.0,2,3,0
3,L1,7230,150.0,27063,152.41,149.73,7.58,0.02,0.0,0.0,2,3,0
3,L1,7240,150.0,27100,148.4,149.73,9.83,0.047,0.0,0.0,2,3,0
3,L1,7250,150.0,27138,152.41,151.07,7.46,0.018,0.0,0.0,2,3,0
3,L1,7260,150.0,27176,152.41,151.07,7.1,0.015,0.0,0.0,2,3,0
3,L1,7270,150.0,27212,144.39,149.73,11.95,0.074,0.0,0.0,2,3,0
3,L1,7280,150.0,27250,152.41,149.73,7.58,0.02,0.0,0.0,2,3,0
3,L1,7290,150.0,27288,152.41,149.73,7.22,0.016,0.0,0.0,2,3,0
3,L1,7300,150.0,27325,148.4,151.07,9.47,0.044,0.0,0.0,2,3,0
3,L1,7310,150.0,27362,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7320,150.0,27399,148.4,148.4,9.95,0.049,0.0,0.0,2,3,0
3,L1,7330,150.0,27437,152.41,149.73,7.58,0.02,0.0,0.0,2,3,0
3,L1,7340,150.0,27474,148.4,149.73,9.83,0.047,0.0,0.0,2,3,0
3,L1,7350,150.0,27512,152.41,151.07,7.46,0.018,0.0,0.0,2,3,0
3,L1,7360,150.0,27549,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7370,150.0,27587,152.41,151.07,7.34,0.017,0.0,0.0,2,3,0
3,L1,7380,150.0,27624,148.4,149.73,9.59,0.045,0.0,0.0,2,3,0
3,L1,7390,150.0,27661,148.4,149.73,9.83,0.047,0.0,0.0,2,3,0
3,L1,7400,150.0,27699,152.41,149.73,7.46,0.018,0.0,0.0,2,3,0
3,L1,7410,150.0,27736,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7420,150.0,27774,152.41,151.07,7.34,0.017,0.0,0.0,2,3,0
3,L1,7430,150.0,27811,148.4,149.73,9.59,0.045,0.0,0.0,2,3,0
3,L1,7440,150.0,27848,148.4,149.73,9.83,0.047,0.0,0.0,2,3,0
3,L1,7450,150.0,27886,152.41,149.73,7.46,0.018,0.0,0.0,2,3,0
3,L1,7460,150.0,27923,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7470,150.0,27961,152.41,151.07,7.34,0.017,0.0,0.0,2,3,0
3,L1,7480,150.0,27998,148.4,149.73,9.59,0.045,0.0,0.0,2,3,0
3,L1,7490,150.0,28035,148.4,149.73,9.83,0.047,0.0,0.0,2,3,0
3,L1,7500,150.0,28073,152.41,149.73,7.46,0.018,0.0,0.0,2,3,0
3,L1,7510,150.0,28110,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7520,150.0,28148,152.41,151.07,7.34,0.017,0.0,0.0,2,3,0
3,L1,7530,150.0,28185,148.4,149.73,9.59,0.045,0.0,0.0,2,3,0
3,L1,7540,150.0,28222,148.4,149.73,9.83,0.047,0.0,0.0,2,3,0
3,L1,7550,150.0,28260,152.41,149.73,7.46,0.018,0.0,0.0,2,3,0
3,L1,7560,150.0,28297,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7570,150.0,28334,148.4,149.73,9.95,0.049,0.0,0.0,2,3,0
3,L1,7580,150.0,28372,152.41,149.73,7.58,0.02,0.0,0.0,2,3,0
3,L1,7590,150.0,28410,152.41,151.07,7.22,0.016,0.0,0.0,2,3,0
3,L1,7600,150.0,28447,148.4,151.07,9.47,0.044,0.0,0.0,2,3,0
3,L1,7610,150.0,28484,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7620,150.0,28521,148.4,148.4,9.95,0.049,0.0,0.0,2,3,0
3,L1,7630,150.0,28559,152.41,149.73,7.58,0.02,0.0,0.0,2,3,0
3,L1,7640,150.0,28596,148.4,149.73,9.83,0.047,0.0,0.0,2,3,0
3,L1,7650,150.0,28634,152.41,151.07,7.46,0.018,0.0,0.0,2,3,0
3,L1,7660,150.0,28672,152.41,151.07,7.1,0.015,0.0,0.0,2,3,0
3,L1,7670,150.0,28708,144.39,149.73,11.95,0.074,0.0,0.0,2,3,0
3,L1,7680,150.0,28746,152.41,149.73,7.58,0.02,0.0,0.0,2,3,0
3,L1,7690,150.0,28784,152.41,149.73,7.22,0.016,0.0,0.0,2,3,0
3,L1,7700,150.0,28821,148.4,151.07,9.47,0.044,0.0,0.0,2,3,0
3,L1,7710,150.0,28858,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7720,150.0,28895,148.4,148.4,9.95,0.049,0.0,0.0,2,3,0
3,L1,7730,150.0,28933,152.41,149.73,7.58,0.02,0.0,0.0,2,3,0
3,L1,7740,150.0,28970,148.4,149.73,9.83,0.047,0.0,0.0,2,3,0
3,L1,7750,150.0,29008,152.41,151.07,7.46,0.018,0.0,0.0,2,3,0
3,L1,7760,150.0,29045,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7770,150.0,29083,152.41,151.07,7.34,0.017,0.0,0.0,2,3,0
3,L1,7780,150.0,29120,148.4,149.73,9.59,0.045,0.0,0.0,2,3,0
3,L1,7790,150.0,29157,148.4,149.73,9.83,0.047,0.0,0.0,2,3,0
3,L1,7800,150.0,29195,152.41,149.73,7.46,0.018,0.0,0.0,2,3,0
3,L1,7810,150.0,29232,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7820,150.0,29270,152.41,151.07,7.34,0.017,0.0,0.0,2,3,0
3,L1,7830,150.0,29307,148.4,149.73,9.59,0.045,0.0,0.0,2,3,0
3,L1,7840,150.0,29344,148.4,149.73,9.83,0.047,0.0,0.0,2,3,0
3,L1,7850,150.0,29382,152.41,149.73,7.46,0.018,0.0,0.0,2,3,0
3,L1,7860,150.0,29419,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7870,150.0,29457,152.41,151.07,7.34,0.017,0.0,0.0,2,3,0
3,L1,7880,150.0,29494,148.4,149.73,9.59,0.045,0.0,0.0,2,3,0
3,L1,7890,150.0,29531,148.4,149.73,9.83,0.047,0.0,0.0,2,3,0
3,L1,7900,150.0,29569,152.41,149.73,7.46,0.018,0.0,0.0,2,3,0
3,L1,7910,150.0,29606,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7920,150.0,29643,148.4,149.73,9.95,0.048,0.0,0.0,2,3,0
3,L1,7930,150.0,29681,152.41,149.73,7.58,0.02,0.0,0.0,2,3,0
3,L1,7940,150.0,29719,152.41,151.07,7.22,0.016,0.0,0.0,2,3,0
3,L1,7950,150.0,29756,148.4,151.07,9.47,0.044,0.0,0.0,2,3,0
3,L1,7960,150.0,29793,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,7970,150.0,29830,148.4,148.4,9.95,0.049,0.0,0.0,2,3,0
3,L1,7980,150.0,29868,152.41,149.73,7.58,0.02,0.0,0.0,2,3,0
3,L1,7990,150.0,29906,152.41,151.07,7.22,0.016,0.0,0.0,2,3,0
3,L1,8000,150.0,29943,148.4,151.07,9.47,0.044,0.0,0.0,2,3,0
3,L1,8010,150.0,29980,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,8020,150.0,30017,148.4,148.4,9.95,0.049,0.0,0.0,2,3,0
3,L1,8030,150.0,30055,152.41,149.73,7.58,0.02,0.0,0.0,2,3,0
3,L1,8040,150.0,30092,148.4,149.73,9.83,0.047,0.0,0.0,2,3,0
3,L1,8050,150.0,30130,152.41,151.07,7.46,0.018,0.0,0.0,2,3,0
3,L1,8060,150.0,30167,148.4,149.73,9.71,0.046,0.0,0.0,2,3,0
3,L1,8070,150.0,30205,152.41,151.07,7.34,0.017,0.0,0.0,2,3,0
