timestamp_ms,target_rpm,raw_encoder_count,raw_speed,filtered_speed,error_rpm,pi_output,pwm_duty,current,system_state,fault_flags,disturbance_active,applied_force_n,torque_nm,run_id
3370,150.0,12596,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
3380,150.0,12633,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
3390,150.0,12670,148.4,149.73,0.27,28.48,28.48,0.271,3,0,1,1.0,0.01,3
3400,150.0,12708,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
3410,150.0,12746,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
3420,150.0,12783,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
3430,150.0,12820,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
3440,150.0,12857,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
3450,150.0,12895,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
3460,150.0,12933,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
3470,150.0,12970,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
3480,150.0,13007,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
3490,150.0,13044,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
3500,150.0,13082,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
3510,150.0,13120,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
3520,150.0,13157,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
3530,150.0,13194,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
3540,150.0,13231,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
3550,150.0,13269,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
3560,150.0,13307,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
3570,150.0,13344,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
3580,150.0,13381,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
3590,150.0,13418,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
3600,150.0,13456,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
3610,150.0,13494,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
3620,150.0,13531,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
3630,150.0,13568,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
3640,150.0,13605,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
3650,150.0,13643,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
3660,150.0,13680,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
3670,150.0,13718,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,3
3680,150.0,13756,152.41,151.07,-1.07,25.63,25.63,0.237,3,0,1,1.0,0.01,3
3690,150.0,13792,144.39,149.73,0.27,30.48,30.48,0.296,3,0,1,1.0,0.01,3
3700,150.0,13830,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
3710,150.0,13868,152.41,149.73,0.27,25.75,25.75,0.238,3,0,1,1.0,0.01,3
3720,150.0,13905,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
3730,150.0,13942,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
3740,150.0,13979,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
3750,150.0,14017,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
3760,150.0,14054,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
3770,150.0,14092,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,3
3780,150.0,14129,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
3790,150.0,14167,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
3800,150.0,14204,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
3810,150.0,14242,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
3820,150.0,14279,148.4,149.73,0.27,27.99,27.99,0.266,3,0,1,1.0,0.01,3
3830,150.0,14316,148.4,149.73,0.27,28.24,28.24,0.269,3,0,1,1.0,0.01,3
3840,150.0,14353,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
3850,150.0,14391,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
3860,150.0,14428,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
3870,150.0,14466,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,3
3880,150.0,14503,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
3890,150.0,14541,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
3900,150.0,14578,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
3910,150.0,14616,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
3920,150.0,14653,148.4,149.73,0.27,27.99,27.99,0.266,3,0,1,1.0,0.01,3
3930,150.0,14690,148.4,149.73,0.27,28.24,28.24,0.269,3,0,1,1.0,0.01,3
3940,150.0,14727,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
3950,150.0,14765,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
3960,150.0,14802,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
3970,150.0,14840,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,3
3980,150.0,14877,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
3990,150.0,14915,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
4000,150.0,14952,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
4010,150.0,14989,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
4020,150.0,15027,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
4030,150.0,15064,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4040,150.0,15102,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
4050,150.0,15139,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
4060,150.0,15176,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
4070,150.0,15214,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
4080,150.0,15251,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4090,150.0,15289,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
4100,150.0,15326,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
4110,150.0,15363,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
4120,150.0,15401,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
4130,150.0,15438,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4140,150.0,15476,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
4150,150.0,15513,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
4160,150.0,15550,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
4170,150.0,15588,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
4180,150.0,15625,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4190,150.0,15663,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
4200,150.0,15700,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
4210,150.0,15737,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
4220,150.0,15775,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
4230,150.0,15812,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4240,150.0,15850,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
4250,150.0,15887,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
4260,150.0,15924,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
4270,150.0,15962,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
4280,150.0,15999,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4290,150.0,16037,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
4300,150.0,16074,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
4310,150.0,16111,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
4320,150.0,16149,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
4330,150.0,16186,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4340,150.0,16224,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
4350,150.0,16261,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
4360,150.0,16298,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
4370,150.0,16336,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
4380,150.0,16373,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4390,150.0,16411,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
4400,150.0,16448,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
4410,150.0,16485,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
4420,150.0,16523,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
4430,150.0,16560,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4440,150.0,16597,148.4,149.73,0.27,28.48,28.48,0.271,3,0,1,1.0,0.01,3
4450,150.0,16635,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
4460,150.0,16673,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
4470,150.0,16710,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
4480,150.0,16747,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4490,150.0,16785,152.41,149.73,0.27,25.87,25.87,0.24,3,0,1,1.0,0.01,3
4500,150.0,16822,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
4510,150.0,16859,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
4520,150.0,16897,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
4530,150.0,16934,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4540,150.0,16971,148.4,149.73,0.27,28.48,28.48,0.271,3,0,1,1.0,0.01,3
4550,150.0,17009,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
4560,150.0,17047,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
4570,150.0,17084,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
4580,150.0,17121,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4590,150.0,17158,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
4600,150.0,17196,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
4610,150.0,17234,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
4620,150.0,17271,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
4630,150.0,17308,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4640,150.0,17345,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
4650,150.0,17383,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
4660,150.0,17421,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
4670,150.0,17458,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
4680,150.0,17495,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4690,150.0,17532,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
4700,150.0,17570,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
4710,150.0,17608,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
4720,150.0,17645,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
4730,150.0,17682,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4740,150.0,17719,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
4750,150.0,17757,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
4760,150.0,17795,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
4770,150.0,17832,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
4780,150.0,17869,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4790,150.0,17906,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
4800,150.0,17944,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
4810,150.0,17982,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
4820,150.0,18019,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
4830,150.0,18056,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4840,150.0,18093,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
4850,150.0,18131,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
4860,150.0,18168,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
4870,150.0,18206,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,3
4880,150.0,18244,152.41,151.07,-1.07,25.63,25.63,0.237,3,0,1,1.0,0.01,3
4890,150.0,18280,144.39,149.73,0.27,30.48,30.48,0.296,3,0,1,1.0,0.01,3
4900,150.0,18318,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
4910,150.0,18356,152.41,149.73,0.27,25.75,25.75,0.238,3,0,1,1.0,0.01,3
4920,150.0,18393,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
4930,150.0,18430,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4940,150.0,18467,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
4950,150.0,18505,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
4960,150.0,18542,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
4970,150.0,18580,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,3
4980,150.0,18617,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
4990,150.0,18655,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
5000,150.0,18692,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
5010,150.0,18730,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
5020,150.0,18767,148.4,149.73,0.27,27.99,27.99,0.266,3,0,1,1.0,0.01,3
5030,150.0,18804,148.4,149.73,0.27,28.24,28.24,0.269,3,0,1,1.0,0.01,3
5040,150.0,18841,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
5050,150.0,18879,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
5060,150.0,18916,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
5070,150.0,18954,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,3
5080,150.0,18991,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5090,150.0,19029,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
5100,150.0,19066,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
5110,150.0,19104,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
5120,150.0,19141,148.4,149.73,0.27,27.99,27.99,0.266,3,0,1,1.0,0.01,3
5130,150.0,19178,148.4,149.73,0.27,28.24,28.24,0.269,3,0,1,1.0,0.01,3
5140,150.0,19215,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
5150,150.0,19253,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
5160,150.0,19290,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
5170,150.0,19328,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,3
5180,150.0,19365,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5190,150.0,19403,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
5200,150.0,19440,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
5210,150.0,19477,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
5220,150.0,19515,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
5230,150.0,19552,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5240,150.0,19590,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
5250,150.0,19627,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
5260,150.0,19664,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
5270,150.0,19702,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
5280,150.0,19739,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5290,150.0,19777,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
5300,150.0,19814,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
5310,150.0,19851,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
5320,150.0,19889,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
5330,150.0,19926,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5340,150.0,19964,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
5350,150.0,20001,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
5360,150.0,20038,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
5370,150.0,20076,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
5380,150.0,20113,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5390,150.0,20151,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
5400,150.0,20188,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
5410,150.0,20225,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
5420,150.0,20263,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
5430,150.0,20300,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5440,150.0,20338,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
5450,150.0,20375,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
5460,150.0,20412,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
5470,150.0,20450,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
5480,150.0,20487,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5490,150.0,20525,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
5500,150.0,20562,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
5510,150.0,20599,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
5520,150.0,20637,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
5530,150.0,20674,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5540,150.0,20712,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
5550,150.0,20749,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
5560,150.0,20786,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
5570,150.0,20824,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
5580,150.0,20861,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5590,150.0,20899,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
5600,150.0,20936,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
5610,150.0,20973,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
5620,150.0,21011,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
5630,150.0,21048,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5640,150.0,21085,148.4,149.73,0.27,28.48,28.48,0.271,3,0,1,1.0,0.01,3
5650,150.0,21123,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
5660,150.0,21161,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
5670,150.0,21198,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
5680,150.0,21235,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5690,150.0,21273,152.41,149.73,0.27,25.87,25.87,0.24,3,0,1,1.0,0.01,3
5700,150.0,21310,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
5710,150.0,21347,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
5720,150.0,21385,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
5730,150.0,21422,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5740,150.0,21459,148.4,149.73,0.27,28.48,28.48,0.271,3,0,1,1.0,0.01,3
5750,150.0,21497,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
5760,150.0,21535,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
5770,150.0,21572,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
5780,150.0,21609,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5790,150.0,21646,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
5800,150.0,21684,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
5810,150.0,21722,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
5820,150.0,21759,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
5830,150.0,21796,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5840,150.0,21833,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
5850,150.0,21871,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
5860,150.0,21909,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
5870,150.0,21946,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
5880,150.0,21983,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5890,150.0,22020,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
5900,150.0,22058,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
5910,150.0,22096,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
5920,150.0,22133,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
5930,150.0,22170,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5940,150.0,22207,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
5950,150.0,22245,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
5960,150.0,22283,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
5970,150.0,22320,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
5980,150.0,22357,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
5990,150.0,22394,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
6000,150.0,22432,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
6010,150.0,22470,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
6020,150.0,22507,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
6030,150.0,22544,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6040,150.0,22581,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
6050,150.0,22619,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
6060,150.0,22656,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
6070,150.0,22694,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,3
6080,150.0,22731,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6090,150.0,22769,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
6100,150.0,22806,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
6110,150.0,22844,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
6120,150.0,22881,148.4,149.73,0.27,27.99,27.99,0.266,3,0,1,1.0,0.01,3
